
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	ON	XB7-548-207	3	OFF	18.900	ON	1013	0.000	15%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	18.900	18.900	855	100.000	20.950	53.764	23.948	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Data	Smoothing:	3	
Date:	9/27/2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
9/27/2017	10:25:40	558.00		140.32	---	---	---	18.900	---	---	---	855.23	29.255	---	---	---	30.744	---	---	---	417.416	---	---	---	4.551	---	---	---	
9/27/2017	10:25:41	559.00		140.17	---	---	---	18.900	---	---	---	855.25	29.255	---	---	---	30.757	---	---	---	417.544	---	---	---	4.554	---	---	---	
9/27/2017	10:25:42	560.00		140.12	---	---	---	18.900	---	---	---	855.24	29.255	---	---	---	30.762	---	---	---	417.651	---	---	---	4.552	---	---	---	
9/27/2017	10:25:43	561.00		140.02	---	---	---	18.900	---	---	---	855.22	29.255	---	---	---	30.770	---	---	---	417.795	---	---	---	4.561	---	---	---	
9/27/2017	10:25:44	562.00		139.98	---	---	---	18.900	---	---	---	855.22	29.255	---	---	---	30.774	---	---	---	417.887	---	---	---	4.557	---	---	---	
9/27/2017	10:25:45	563.00		139.88	---	---	---	18.900	---	---	---	855.22	29.255	---	---	---	30.782	---	---	---	417.994	---	---	---	4.563	---	---	---	
9/27/2017	10:25:46	564.00		139.80	---	---	---	18.900	---	---	---	855.23	29.255	---	---	---	30.789	---	---	---	418.066	---	---	---	4.580	---	---	---	
9/27/2017	10:25:47	565.00		139.69	---	---	---	18.900	---	---	---	855.21	29.255	---	---	---	30.799	---	---	---	418.199	---	---	---	4.585	---	---	---	
9/27/2017	10:25:48	566.00		139.59	---	---	---	18.900	---	---	---	855.18	29.255	---	---	---	30.808	---	---	---	418.297	---	---	---	4.590	---	---	---	
9/27/2017	10:25:49	567.00		139.49	---	---	---	18.900	---	---	---	855.18	29.255	---	---	---	30.817	---	---	---	418.417	---	---	---	4.590	---	---	---	
9/27/2017	10:25:50	568.00		139.42	---	---	---	18.900	---	---	---	855.19	29.255	---	---	---	30.823	---	---	---	418.496	---	---	---	4.579	---	---	---	
9/27/2017	10:25:51	569.00		139.32	---	---	---	18.900	---	---	---	855.20	29.242	---	---	---	30.831	---	---	---	418.593	---	---	---	4.584	---	---	---	
9/27/2017	10:25:52	570.00		139.22	---	---	---	18.900	---	---	---	855.21	29.230	---	---	---	30.840	---	---	---	418.696	---	---	---	4.587	---	---	---	
9/27/2017	10:25:53	571.00		139.10	---	---	---	18.900	---	---	---	855.20	29.230	---	---	---	30.851	---	---	---	418.821	---	---	---	4.605	---	---	---	
9/27/2017	10:25:54	572.00		138.96	---	---	---	18.900	---	---	---	855.19	29.230	---	---	---	30.863	---	---	---	418.938	---	---	---	4.602	---	---	---	
9/27/2017	10:25:55	573.00		138.87	---	---	---	18.900	---	---	---	855.17	29.230	---	---	---	30.871	---	---	---	419.055	---	---	---	4.606	---	---	---	
9/27/2017	10:25:56	574.00		138.81	---	---	---	18.900	---	---	---	855.18	29.217	---	---	---	30.877	---	---	---	419.161	---	---	---	4.602	---	---	---	
9/27/2017	10:25:57	575.00		138.78	---	---	---	18.900	---	---	---	855.20	29.217	---	---	---	30.879	---	---	---	419.282	---	---	---	4.587	---	---	---	
9/27/2017	10:25:58	576.00		138.71	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	30.885	---	---	---	419.415	---	---	---	4.573	---	---	---	
9/27/2017	10:25:59	577.00		138.61	---	---	---	18.900	---	---	---	855.27	29.217	---	---	---	30.894	---	---	---	419.530	---	---	---	4.573	---	---	---	
9/27/2017	10:26:00	578.00		138.48	---	---	---	18.900	---	---	---	855.30	29.217	---	---	---	30.906	---	---	---	419.657	---	---	---	4.591	---	---	---	
9/27/2017	10:26:01	579.00		138.37	---	---	---	18.900	---	---	---	855.25	29.217	---	---	---	30.915	---	---	---	419.771	---	---	---	4.578	---	---	---	
9/27/2017	10:26:02	580.00		138.30	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	30.921	---	---	---	419.906	---	---	---	4.565	---	---	---	
9/27/2017	10:26:03	581.00		138.24	---	---	---	18.900	---	---	---	855.20	29.217	---	---	---	30.927	---	---	---	420.027	---	---	---	4.558	---	---	---	
9/27/2017	10:26:04	582.00		138.13	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	30.936	---	---	---	420.132	---	---	---	4.576	---	---	---	
9/27/2017	10:26:05	583.00		138.03	---	---	---	18.900	---	---	---	855.20	29.217	---	---	---	30.945	---	---	---	420.226	---	---	---	4.587	---	---	---	
9/27/2017	10:26:06	584.00		137.92	---	---	---	18.900	---	---	---	855.20	29.217	---	---	---	30.955	---	---	---	420.358	---	---	---	4.586	---	---	---	
9/27/2017	10:26:07	585.00		137.85	---	---	---	18.900	---	---	---	855.20	29.217	---	---	---	30.961	---	---	---	420.482	---	---	---	4.585	---	---	---	
9/27/2017	10:26:08	586.00		137.72	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	30.973	---	---	---	420.633	---	---	---	4.573	---	---	---	
9/27/2017	10:26:09	587.00		137.68	---	---	---	18.900	---	---	---	855.26	29.217	---	---	---	30.976	---	---	---	420.747	---	---	---	4.566	---	---	---	
9/27/2017	10:26:10	588.00		137.59	---	---	---	18.900	---	---	---	855.27	29.217	---	---	---	30.984	---	---	---	420.874	---	---	---	4.562	---	---	---	
9/27/2017	10:26:11	589.00		137.56	---	---	---	18.900	---	---	---	855.26	29.217	---	---	---	30.987	---	---	---	420.994	---	---	---	4.563	---	---	---	
9/27/2017	10:26:12	590.00		137.41	---	---	---	18.900	---	---	---	855.28	29.217	---	---	---	31.000	---	---	---	421.128	---	---	---	4.575	---	---	---	
9/27/2017	10:26:13	591.00		137.33	---	---	---	18.900	---	---	---	855.27	29.217	---	---	---	31.007	---	---	---	421.245	---	---	---	4.563	---	---	---	
9/27/2017	10:26:14	592.00		137.21	---	---	---	18.900	---	---	---	855.25	29.217	---	---	---	31.018	---	---	---	421.371	---	---	---	4.574	---	---	---	
9/27/2017	10:26:15	593.00		137.11	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	31.027	---	---	---	421.478	---	---	---	4.582	---	---	---	
9/27/2017	10:26:16	594.00		136.99	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	31.037	---	---	---	421.607	---	---	---	4.599	---	---	---	
9/27/2017	10:26:17	595.00		136.91	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	31.045	---	---	---	421.729	---	---	---	4.597	---	---	---	
9/27/2017	10:26:18	596.00		136.82	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	31.053	---	---	---	421.857	---	---	---	4.579	---	---	---	
9/27/2017	10:26:19	597.00		136.70	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	31.063	---	---	---	421.991	---	---	---	4.572	---	---	---	
9/27/2017	10:26:20	598.00		136.54	---	---	---	18.900	---	---	---	855.21	29.217	---	---	---	31.078	---	---	---	422.117	---	---	---	4.562	---	---	---	
9/27/2017	10:26:21	599.00		136.45	---	---	---	18.900	---	---	---	855.20	29.217	---	---	---	31.086	---	---	---	422.236	---	---	---	4.567	---	---	---	
9/27/2017	10:26:22	600.00		136.34	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	31.096	---	---	---	422.365	---	---	---	4.587	---	---	---	
9/27/2017	10:26:23	601.00		136.27	---	---	---	18.900	---	---	---	855.25	29.217	---	---	---	31.101	---	---	---	422.481	---	---	---	4.594	---	---	---	
9/27/2017	10:26:24	602.00		136.17	---	---	---	18.900	---	---	---	855.25	29.217	---	---	---	31.111	---	---	---	422.628	---	---	---	4.578	---	---	---	
9/27/2017	10:26:25	603.00		136.09	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	31.118	---	---	---	422.736	---	---	---	4.547	---	---	---	
9/27/2017	10:26:26	604.00		136.00	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	31.126	---	---	---	422.874	---	---	---	4.561	---	---	---	
9/27/2017	10:26:27	605.00		135.91	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	31.134	---	---	---	422.975	---	---	---	4.583	---	---	---	
9/27/2017	10:26:28	606.00		135.78	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	31.145	---	---	---	423.104	---	---	---	4.604	---	---	---	
9/27/2017	10:26:29	607.00		135.66	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	31.156	---	---	---	423.226	---	---	---	4.585	---	---	---	
9/27/2017	10:26:30	608.00		135.54	---	---	---	18.900	---	---	---	855.26	29.217	---	---	---	31.167	---	---	---	423.347	---	---	---	4.576	---	---	---	
9/27/2017	10:26:31	609.00		135.45	---	---	---	18.900	---	---	---	855.26	29.217	---	---	---	31.176	---	---	---	423.466	---	---	---	4.581	---	---	---	
9/27/2017	10:26:32	610.00		135.38	---	---	---	18.900	---	---	---	855.29	29.217	---	---	---	31.181	---	---	---	423.586	---	---	---	4.574	---	---	---	
9/27/2017	10:26:33	611.00		135.30	---	---	---	18.900	---	---	---	855.26	29.217	---	---	---	31.188	---	---	---	423.731	---	---	---	4.564	---	---	---	
9/27/2017	10:26:34	612.00		135.22	---	---	---	18.900	---	---	---	855.25	29.217	---	---	---	31.195	---	---	---	423.863	---	---	---	4.569	---	---	---	
9/27/2017	10:26:35	613.00		135.11	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	31.205	---	---	---	423.988	---	---	---	4.587	---	---	---	
9/27/2017	10:26:36	614.00		135.05	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	31.210	---	---	---	424.082	---	---	---	4.600	---	---	---	
9/27/2017	10:26:37	615.00		134.97	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	31.218	---	---	---	424.173	---	---	---	4.578	---	---	---	
9/27/2017	10:26:38	616.00		134.88	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	31.226	---	---	---	424.265	---	---	---	4.565	---	---	---	
9/27/2017	10:26:39	617.00		134.77	---	---	---	18.900	---	---	---	855.27	29.217	---	---	---	31.236	---	---	---	424.380	---	---	---	4.581	---	---	---	
9/27/2017	10:26:40	618.00		134.70	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	31.242	---	---	---	424.475	---	---	---	4.597	---	---	---	
9/27/2017	10:26:41	619.00		134.65	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	31.247	---	---	---	424.602	---	---	---	4.607	---	---	---	
9/27/2017	10:26:42	620.00		134.60	---	---	---	18.900	---	---	---	855.18	29.217	---	---	---	31.251	---	---	---	424.709	---	---	---	4.601	---	---	---	
9/27/2017	10:26:43	621.00		134.53	---	---	---	18.900	---	---	---	855.21	29.217	---	---	---	31.258	---	---	---	424.839	---	---	---	4.579	---	---	---	
9/27/2017	10:26:44	622.00		134.43	---	---	---	18.900	---	---	---	855.19	29.217	---	---	---	31.266	---	---	---	424.960	---	---	---	4.571	---	---	---	
9/27/2017	10:26:45	623.00		134.29	---	---	---	18.900	---	---	---	855.16	29.217	---	---	---	31.279	---	---	---	425.102	---	---	---	4.572	---	---	---	
9/27/2017	10:26:46	624.00		134.19	---	---	---	18.900	---	---	---	855.17	29.217	---	---	---	31.288	---	---	---	425.255	---	---	---	4.586	---	---	---	
9/27/2017	10:26:47	625.00		134.08	---	---	---	18.900	---	---	---	855.19	29.217	---	---	---	31.298	---	---	---	425.359	---	---	---	4.587	---	---	---	
9/27/2017	10:26:48	626.00		134.01	---	---	---	18.900	---	---	---	855.20	29.217	---	---	---	31.304	---	---	---	425.464	---	---	---	4.585	---	---	---	
9/27/2017	10:26:49	627.00		133.92	---	---	---	18.900	---	---	---	855.18	29.217	---	---	---	31.312	---	---	---	425.582	---	---	---	4.586	---	---	---	
9/27/2017	10:26:50	628.00		133.84	---	---	---	18.900	---	---	---	855.18	29.217	---	---	---	31.320	---	---	---	425.717	---	---	---	4.588	---	---	---	
9/27/2017	10:26:51	629.00		133.72	---	---	---	18.900	---	---	---	855.20	29.217	---	---	---	31.331	---	---	---	425.852	---	---	---	4.582	---	---	---	
9/27/2017	10:26:52	630.00		133.62	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	31.340	---	---	---	425.978	---	---	---	4.596	---	---	---	
9/27/2017	10:26:53	631.00		133.53	---	---	---	18.900	---	---	---	855.21	29.217	---	---	---	31.348	---	---	---	426.098	---	---	---	4.596	---	---	---	
9/27/2017	10:26:54	632.00		133.46	---	---	---	18.900	---	---	---	855.20	29.217	---	---	---	31.355	---	---	---	426.207	---	---	---	4.591	---	---	---	
9/27/2017	10:26:55	633.00		133.36	---	---	---	18.900	---	---	---	855.17	29.217	---	---	---	31.364	---	---	---	426.312	---	---	---	4.571	---	---	---	
9/27/2017	10:26:56	634.00		133.24	---	---	---	18.900	---	---	---	855.15	29.217	---	---	---	31.375	---	---	---	426.440	---	---	---	4.581	---	---	---	
9/27/2017	10:26:57	635.00		133.12	---	---	---	18.900	---	---	---	855.14	29.217	---	---	---	31.386	---	---	---	426.570	---	---	---	4.577	---	---	---	
9/27/2017	10:26:58	636.00		133.01	---	---	---	18.900	---	---	---	855.16	29.217	---	---	---	31.396	---	---	---	426.694	---	---	---	4.585	---	---	---	
9/27/2017	10:26:59	637.00		132.91	---	---	---	18.900	---	---	---	855.17	29.217	---	---	---	31.405	---	---	---	426.789	---	---	---	4.582	---	---	---	
9/27/2017	10:27:00	638.00		132.82	---	---	---	18.900	---	---	---	855.19	29.217	---	---	---	31.413	---	---	---	426.892	---	---	---	4.585	---	---	---	
9/27/2017	10:27:01	639.00		132.72	---	---	---	18.900	---	---	---	855.20	29.217	---	---	---	31.422	---	---	---	427.011	---	---	---	4.581	---	---	---	
9/27/2017	10:27:02	640.00		132.62	---	---	---	18.900	---	---	---	855.20	29.217	---	---	---	31.431	---	---	---	427.141	---	---	---	4.582	---	---	---	
9/27/2017	10:27:03	641.00		132.51	---	---	---	18.900	---	---	---	855.20	29.217	---	---	---	31.441	---	---	---	427.279	---	---	---	4.581	---	---	---	
9/27/2017	10:27:04	642.00		132.42	---	---	---	18.900	---	---	---	855.15	29.217	---	---	---	31.449	---	---	---	427.405	---	---	---	4.575	---	---	---	
9/27/2017	10:27:05	643.00		132.32	---	---	---	18.900	---	---	---	855.17	29.217	---	---	---	31.459	---	---	---	427.517	---	---	---	4.560	---	---	---	
9/27/2017	10:27:06	644.00		132.25	---	---	---	18.900	---	---	---	855.15	29.217	---	---	---	31.466	---	---	---	427.621	---	---	---	4.548	---	---	---	
9/27/2017	10:27:07	645.00		132.15	---	---	---	18.900	---	---	---	855.20	29.217	---	---	---	31.475	---	---	---	427.750	---	---	---	4.563	---	---	---	
9/27/2017	10:27:08	646.00		132.09	---	---	---	18.900	---	---	---	855.19	29.217	---	---	---	31.480	---	---	---	427.904	---	---	---	4.578	---	---	---	
9/27/2017	10:27:09	647.00		132.02	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	31.486	---	---	---	428.049	---	---	---	4.573	---	---	---	
9/27/2017	10:27:10	648.00		131.95	---	---	---	18.900	---	---	---	855.25	29.217	---	---	---	31.493	---	---	---	428.163	---	---	---	4.573	---	---	---	
9/27/2017	10:27:11	649.00		131.87	---	---	---	18.900	---	---	---	855.27	29.217	---	---	---	31.501	---	---	---	428.273	---	---	---	4.557	---	---	---	
9/27/2017	10:27:12	650.00		131.79	---	---	---	18.900	---	---	---	855.27	29.217	---	---	---	31.507	---	---	---	428.407	---	---	---	4.584	---	---	---	
9/27/2017	10:27:13	651.00		131.70	---	---	---	18.900	---	---	---	855.27	29.217	---	---	---	31.516	---	---	---	428.552	---	---	---	4.571	---	---	---	
9/27/2017	10:27:14	652.00		131.60	---	---	---	18.900	---	---	---	855.26	29.217	---	---	---	31.525	---	---	---	428.683	---	---	---	4.587	---	---	---	
9/27/2017	10:27:15	653.00		131.48	---	---	---	18.900	---	---	---	855.26	29.217	---	---	---	31.536	---	---	---	428.807	---	---	---	4.593	---	---	---	
9/27/2017	10:27:16	654.00		131.39	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	31.545	---	---	---	428.911	---	---	---	4.610	---	---	---	
9/27/2017	10:27:17	655.00		131.30	---	---	---	18.900	---	---	---	855.25	29.217	---	---	---	31.553	---	---	---	429.069	---	---	---	4.614	---	---	---	
9/27/2017	10:27:18	656.00		131.19	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	31.563	---	---	---	429.186	---	---	---	4.596	---	---	---	
9/27/2017	10:27:19	657.00		131.08	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	31.573	---	---	---	429.328	---	---	---	4.599	---	---	---	
9/27/2017	10:27:20	658.00		130.99	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	31.582	---	---	---	429.425	---	---	---	4.593	---	---	---	
9/27/2017	10:27:21	659.00		130.93	---	---	---	18.900	---	---	---	855.21	29.217	---	---	---	31.588	---	---	---	429.550	---	---	---	4.594	---	---	---	
9/27/2017	10:27:22	660.00		130.84	---	---	---	18.900	---	---	---	855.21	29.217	---	---	---	31.596	---	---	---	429.673	---	---	---	4.580	---	---	---	
9/27/2017	10:27:23	661.00		130.76	---	---	---	18.900	---	---	---	855.20	29.217	---	---	---	31.603	---	---	---	429.788	---	---	---	4.569	---	---	---	
9/27/2017	10:27:24	662.00		130.65	---	---	---	18.900	---	---	---	855.21	29.217	---	---	---	31.614	---	---	---	429.904	---	---	---	4.576	---	---	---	
9/27/2017	10:27:25	663.00		130.52	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	31.625	---	---	---	429.996	---	---	---	4.581	---	---	---	
9/27/2017	10:27:26	664.00		130.45	---	---	---	18.900	---	---	---	855.21	29.217	---	---	---	31.632	---	---	---	430.108	---	---	---	4.587	---	---	---	
9/27/2017	10:27:27	665.00		130.37	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	31.640	---	---	---	430.212	---	---	---	4.584	---	---	---	
9/27/2017	10:27:28	666.00		130.32	---	---	---	18.900	---	---	---	855.21	29.217	---	---	---	31.644	---	---	---	430.329	---	---	---	4.582	---	---	---	
9/27/2017	10:27:29	667.00		130.24	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	31.652	---	---	---	430.433	---	---	---	4.602	---	---	---	
9/27/2017	10:27:30	668.00		130.14	---	---	---	18.900	---	---	---	855.21	29.217	---	---	---	31.660	---	---	---	430.555	---	---	---	4.601	---	---	---	
9/27/2017	10:27:31	669.00		130.05	---	---	---	18.900	---	---	---	855.21	29.217	---	---	---	31.669	---	---	---	430.690	---	---	---	4.603	---	---	---	
9/27/2017	10:27:32	670.00		129.93	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	31.680	---	---	---	430.841	---	---	---	4.587	---	---	---	
9/27/2017	10:27:33	671.00		129.84	---	---	---	18.900	---	---	---	855.21	29.217	---	---	---	31.688	---	---	---	430.968	---	---	---	4.591	---	---	---	
9/27/2017	10:27:34	672.00		129.78	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	31.694	---	---	---	431.096	---	---	---	4.593	---	---	---	
9/27/2017	10:27:35	673.00		129.69	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	31.703	---	---	---	431.196	---	---	---	4.585	---	---	---	
9/27/2017	10:27:36	674.00		129.62	---	---	---	18.900	---	---	---	855.25	29.217	---	---	---	31.709	---	---	---	431.333	---	---	---	4.591	---	---	---	
9/27/2017	10:27:37	675.00		129.53	---	---	---	18.900	---	---	---	855.21	29.217	---	---	---	31.717	---	---	---	431.445	---	---	---	4.585	---	---	---	
9/27/2017	10:27:38	676.00		129.41	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	31.729	---	---	---	431.567	---	---	---	4.591	---	---	---	
9/27/2017	10:27:39	677.00		129.31	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	31.739	---	---	---	431.672	---	---	---	4.586	---	---	---	
9/27/2017	10:27:40	678.00		129.18	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	31.751	---	---	---	431.798	---	---	---	4.588	---	---	---	
9/27/2017	10:27:41	679.00		129.12	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	31.757	---	---	---	431.916	---	---	---	4.583	---	---	---	
9/27/2017	10:27:42	680.00		129.03	---	---	---	18.900	---	---	---	855.25	29.217	---	---	---	31.765	---	---	---	432.045	---	---	---	4.561	---	---	---	
9/27/2017	10:27:43	681.00		128.95	---	---	---	18.900	---	---	---	855.25	29.217	---	---	---	31.772	---	---	---	432.126	---	---	---	4.552	---	---	---	
9/27/2017	10:27:44	682.00		128.87	---	---	---	18.900	---	---	---	855.28	29.217	---	---	---	31.780	---	---	---	432.255	---	---	---	4.564	---	---	---	
9/27/2017	10:27:45	683.00		128.77	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	31.789	---	---	---	432.367	---	---	---	4.567	---	---	---	
9/27/2017	10:27:46	684.00		128.66	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	31.799	---	---	---	432.501	---	---	---	4.567	---	---	---	
9/27/2017	10:27:47	685.00		128.55	---	---	---	18.900	---	---	---	855.18	29.217	---	---	---	31.810	---	---	---	432.627	---	---	---	4.567	---	---	---	
9/27/2017	10:27:48	686.00		128.44	---	---	---	18.900	---	---	---	855.21	29.217	---	---	---	31.820	---	---	---	432.762	---	---	---	4.575	---	---	---	
9/27/2017	10:27:49	687.00		128.34	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	31.830	---	---	---	432.906	---	---	---	4.583	---	---	---	
9/27/2017	10:27:50	688.00		128.25	---	---	---	18.900	---	---	---	855.26	29.217	---	---	---	31.838	---	---	---	433.016	---	---	---	4.560	---	---	---	
9/27/2017	10:27:51	689.00		128.17	---	---	---	18.900	---	---	---	855.28	29.217	---	---	---	31.845	---	---	---	433.129	---	---	---	4.567	---	---	---	
9/27/2017	10:27:52	690.00		128.11	---	---	---	18.900	---	---	---	855.25	29.217	---	---	---	31.852	---	---	---	433.252	---	---	---	4.574	---	---	---	
9/27/2017	10:27:53	691.00		128.04	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	31.858	---	---	---	433.393	---	---	---	4.567	---	---	---	
9/27/2017	10:27:54	692.00		127.93	---	---	---	18.900	---	---	---	855.21	29.217	---	---	---	31.869	---	---	---	433.501	---	---	---	4.538	---	---	---	
9/27/2017	10:27:55	693.00		127.85	---	---	---	18.900	---	---	---	855.23	29.217	---	---	---	31.876	---	---	---	433.631	---	---	---	4.520	---	---	---	
9/27/2017	10:27:56	694.00		127.76	---	---	---	18.900	---	---	---	855.25	29.217	---	---	---	31.885	---	---	---	433.744	---	---	---	4.529	---	---	---	
9/27/2017	10:27:57	695.00		127.67	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	31.893	---	---	---	433.894	---	---	---	4.539	---	---	---	
9/27/2017	10:27:58	696.00		127.57	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	31.903	---	---	---	434.008	---	---	---	4.533	---	---	---	
9/27/2017	10:27:59	697.00		127.50	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	31.909	---	---	---	434.136	---	---	---	4.539	---	---	---	
9/27/2017	10:28:00	698.00		127.43	---	---	---	18.900	---	---	---	855.26	29.217	---	---	---	31.916	---	---	---	434.247	---	---	---	4.549	---	---	---	
9/27/2017	10:28:01	699.00		127.32	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	31.926	---	---	---	434.367	---	---	---	4.544	---	---	---	
9/27/2017	10:28:02	700.00		127.19	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	31.939	---	---	---	434.489	---	---	---	4.548	---	---	---	
9/27/2017	10:28:03	701.00		127.08	---	---	---	18.900	---	---	---	855.25	29.217	---	---	---	31.949	---	---	---	434.630	---	---	---	4.541	---	---	---	
9/27/2017	10:28:04	702.00		126.98	---	---	---	18.900	---	---	---	855.27	29.217	---	---	---	31.959	---	---	---	434.764	---	---	---	4.552	---	---	---	
9/27/2017	10:28:05	703.00		126.87	---	---	---	18.900	---	---	---	855.28	29.217	---	---	---	31.969	---	---	---	434.910	---	---	---	4.552	---	---	---	
9/27/2017	10:28:06	704.00		126.79	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	31.977	---	---	---	435.030	---	---	---	4.550	---	---	---	
9/27/2017	10:28:07	705.00		126.70	---	---	---	18.900	---	---	---	855.19	29.217	---	---	---	31.986	---	---	---	435.174	---	---	---	4.557	---	---	---	
9/27/2017	10:28:08	706.00		126.60	---	---	---	18.900	---	---	---	855.16	29.217	---	---	---	31.995	---	---	---	435.294	---	---	---	4.539	---	---	---	
9/27/2017	10:28:09	707.00		126.46	---	---	---	18.900	---	---	---	855.18	29.217	---	---	---	32.008	---	---	---	435.424	---	---	---	4.552	---	---	---	
9/27/2017	10:28:10	708.00		126.36	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	32.018	---	---	---	435.546	---	---	---	4.552	---	---	---	
9/27/2017	10:28:11	709.00		126.30	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	32.024	---	---	---	435.663	---	---	---	4.550	---	---	---	
9/27/2017	10:28:12	710.00		126.20	---	---	---	18.900	---	---	---	855.24	29.217	---	---	---	32.033	---	---	---	435.804	---	---	---	4.524	---	---	---	
9/27/2017	10:28:13	711.00		126.13	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	32.040	---	---	---	435.912	---	---	---	4.521	---	---	---	
9/27/2017	10:28:14	712.00		126.04	---	---	---	18.900	---	---	---	855.20	29.217	---	---	---	32.049	---	---	---	436.039	---	---	---	4.533	---	---	---	
9/27/2017	10:28:15	713.00		126.00	---	---	---	18.900	---	---	---	855.22	29.217	---	---	---	32.053	---	---	---	436.161	---	---	---	4.547	---	---	---	
9/27/2017	10:28:16	714.00		125.90	---	---	---	18.900	---	---	---	855.20	29.202	---	---	---	32.062	---	---	---	436.299	---	---	---	4.551	---	---	---	
9/27/2017	10:28:17	715.00		125.82	---	---	---	18.900	---	---	---	855.22	29.202	---	---	---	32.070	---	---	---	436.424	---	---	---	4.557	---	---	---	
