
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Robust Oxygen Probe (normal range)	umol/l	ON	XB7-548-207	3	OFF	18.900	ON	1013	0.000	15%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	18.900	18.900	855	100.000	20.950	53.764	23.948	0.804	0.122	4000	0.969	-0.056	0.811	0.000	-0.000303	
Data	Smoothing:	3	
Date:	9/27/2017	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
9/27/2017	10:44:46	807.00		168.66	---	---	---	18.900	---	---	---	855.22	29.049	---	---	---	28.486	---	---	---	383.074	---	---	---	6.984	---	---	---	
9/27/2017	10:44:47	808.00		168.98	---	---	---	18.900	---	---	---	855.22	29.049	---	---	---	28.462	---	---	---	382.734	---	---	---	6.990	---	---	---	
9/27/2017	10:44:48	809.00		169.28	---	---	---	18.900	---	---	---	855.22	29.049	---	---	---	28.441	---	---	---	382.383	---	---	---	7.006	---	---	---	
9/27/2017	10:44:49	810.00		169.58	---	---	---	18.900	---	---	---	855.23	29.049	---	---	---	28.419	---	---	---	382.033	---	---	---	7.001	---	---	---	
9/27/2017	10:44:50	811.00		169.92	---	---	---	18.900	---	---	---	855.23	29.049	---	---	---	28.395	---	---	---	381.675	---	---	---	6.988	---	---	---	
9/27/2017	10:44:51	812.00		170.24	---	---	---	18.900	---	---	---	855.21	29.049	---	---	---	28.371	---	---	---	381.319	---	---	---	6.995	---	---	---	
9/27/2017	10:44:52	813.00		170.59	---	---	---	18.900	---	---	---	855.19	29.049	---	---	---	28.346	---	---	---	380.964	---	---	---	7.006	---	---	---	
9/27/2017	10:44:53	814.00		170.85	---	---	---	18.900	---	---	---	855.21	29.049	---	---	---	28.327	---	---	---	380.655	---	---	---	7.008	---	---	---	
9/27/2017	10:44:54	815.00		171.17	---	---	---	18.900	---	---	---	855.23	29.049	---	---	---	28.304	---	---	---	380.336	---	---	---	6.991	---	---	---	
9/27/2017	10:44:55	816.00		171.45	---	---	---	18.900	---	---	---	855.22	29.049	---	---	---	28.284	---	---	---	380.006	---	---	---	6.950	---	---	---	
9/27/2017	10:44:56	817.00		171.84	---	---	---	18.900	---	---	---	855.18	29.049	---	---	---	28.256	---	---	---	379.637	---	---	---	6.942	---	---	---	
9/27/2017	10:44:57	818.00		172.15	---	---	---	18.900	---	---	---	855.17	29.049	---	---	---	28.234	---	---	---	379.313	---	---	---	6.934	---	---	---	
9/27/2017	10:44:58	819.00		172.51	---	---	---	18.900	---	---	---	855.18	29.049	---	---	---	28.208	---	---	---	378.961	---	---	---	6.955	---	---	---	
9/27/2017	10:44:59	820.00		172.76	---	---	---	18.900	---	---	---	855.19	29.049	---	---	---	28.190	---	---	---	378.644	---	---	---	6.966	---	---	---	
9/27/2017	10:45:00	821.00		173.10	---	---	---	18.900	---	---	---	855.19	29.049	---	---	---	28.166	---	---	---	378.287	---	---	---	6.970	---	---	---	
9/27/2017	10:45:01	822.00		173.42	---	---	---	18.900	---	---	---	855.19	29.049	---	---	---	28.143	---	---	---	377.962	---	---	---	6.971	---	---	---	
9/27/2017	10:45:02	823.00		173.75	---	---	---	18.900	---	---	---	855.22	29.036	---	---	---	28.120	---	---	---	377.614	---	---	---	6.956	---	---	---	
9/27/2017	10:45:03	824.00		174.04	---	---	---	18.900	---	---	---	855.21	29.036	---	---	---	28.100	---	---	---	377.302	---	---	---	6.966	---	---	---	
9/27/2017	10:45:04	825.00		174.29	---	---	---	18.900	---	---	---	855.20	29.036	---	---	---	28.082	---	---	---	376.959	---	---	---	6.961	---	---	---	
9/27/2017	10:45:05	826.00		174.62	---	---	---	18.900	---	---	---	855.19	29.036	---	---	---	28.059	---	---	---	376.614	---	---	---	6.953	---	---	---	
9/27/2017	10:45:06	827.00		174.93	---	---	---	18.900	---	---	---	855.19	29.036	---	---	---	28.037	---	---	---	376.231	---	---	---	6.934	---	---	---	
9/27/2017	10:45:07	828.00		175.30	---	---	---	18.900	---	---	---	855.19	29.062	---	---	---	28.011	---	---	---	375.907	---	---	---	6.920	---	---	---	
9/27/2017	10:45:08	829.00		175.62	---	---	---	18.900	---	---	---	855.18	29.128	---	---	---	27.988	---	---	---	375.575	---	---	---	6.917	---	---	---	
9/27/2017	10:45:09	830.00		175.93	---	---	---	18.900	---	---	---	855.18	29.194	---	---	---	27.967	---	---	---	375.228	---	---	---	6.917	---	---	---	
9/27/2017	10:45:10	831.00		176.25	---	---	---	18.900	---	---	---	855.20	29.247	---	---	---	27.944	---	---	---	374.882	---	---	---	6.922	---	---	---	
9/27/2017	10:45:11	832.00		176.59	---	---	---	18.900	---	---	---	855.21	29.272	---	---	---	27.920	---	---	---	374.536	---	---	---	6.923	---	---	---	
9/27/2017	10:45:12	833.00		176.99	---	---	---	18.900	---	---	---	855.23	29.285	---	---	---	27.893	---	---	---	374.217	---	---	---	6.928	---	---	---	
9/27/2017	10:45:13	834.00		177.31	---	---	---	18.900	---	---	---	855.21	29.272	---	---	---	27.870	---	---	---	373.870	---	---	---	6.924	---	---	---	
9/27/2017	10:45:14	835.00		177.71	---	---	---	18.900	---	---	---	855.21	29.260	---	---	---	27.843	---	---	---	373.548	---	---	---	6.925	---	---	---	
9/27/2017	10:45:15	836.00		178.04	---	---	---	18.900	---	---	---	855.19	29.234	---	---	---	27.820	---	---	---	373.230	---	---	---	6.902	---	---	---	
9/27/2017	10:45:16	837.00		178.36	---	---	---	18.900	---	---	---	855.17	29.222	---	---	---	27.798	---	---	---	372.866	---	---	---	6.880	---	---	---	
9/27/2017	10:45:17	838.00		178.65	---	---	---	18.900	---	---	---	855.18	29.209	---	---	---	27.778	---	---	---	372.511	---	---	---	6.880	---	---	---	
9/27/2017	10:45:18	839.00		178.93	---	---	---	18.900	---	---	---	855.21	29.209	---	---	---	27.759	---	---	---	372.148	---	---	---	6.895	---	---	---	
9/27/2017	10:45:19	840.00		179.28	---	---	---	18.900	---	---	---	855.24	29.196	---	---	---	27.735	---	---	---	371.813	---	---	---	6.889	---	---	---	
9/27/2017	10:45:20	841.00		179.61	---	---	---	18.900	---	---	---	855.24	29.184	---	---	---	27.713	---	---	---	371.465	---	---	---	6.858	---	---	---	
9/27/2017	10:45:21	842.00		179.97	---	---	---	18.900	---	---	---	855.22	29.171	---	---	---	27.689	---	---	---	371.093	---	---	---	6.823	---	---	---	
9/27/2017	10:45:22	843.00		180.36	---	---	---	18.900	---	---	---	855.20	29.156	---	---	---	27.662	---	---	---	370.766	---	---	---	6.828	---	---	---	
9/27/2017	10:45:23	844.00		180.98	---	---	---	18.900	---	---	---	855.17	29.140	---	---	---	27.620	---	---	---	370.214	---	---	---	18.704	---	---	---	
9/27/2017	10:45:24	845.00		181.39	---	---	---	18.900	---	---	---	855.16	29.125	---	---	---	27.592	---	---	---	369.850	---	---	---	18.711	---	---	---	
9/27/2017	10:45:25	846.00		181.66	---	---	---	18.900	---	---	---	855.16	29.125	---	---	---	27.574	---	---	---	369.481	---	---	---	19.096	---	---	---	
9/27/2017	10:45:26	847.00		181.74	---	---	---	18.900	---	---	---	855.16	29.125	---	---	---	27.568	---	---	---	369.345	---	---	---	7.633	---	---	---	
9/27/2017	10:45:27	848.00		182.03	---	---	---	18.900	---	---	---	855.17	29.112	---	---	---	27.549	---	---	---	369.023	---	---	---	8.042	---	---	---	
9/27/2017	10:45:28	849.00		182.33	---	---	---	18.900	---	---	---	855.18	29.100	---	---	---	27.528	---	---	---	368.705	---	---	---	8.050	---	---	---	
9/27/2017	10:45:29	850.00		182.66	---	---	---	18.900	---	---	---	855.19	29.087	---	---	---	27.506	---	---	---	368.370	---	---	---	8.042	---	---	---	
9/27/2017	10:45:30	851.00		182.97	---	---	---	18.900	---	---	---	855.23	29.087	---	---	---	27.485	---	---	---	368.057	---	---	---	8.033	---	---	---	
9/27/2017	10:45:31	852.00		183.36	---	---	---	18.900	---	---	---	855.23	29.087	---	---	---	27.459	---	---	---	367.732	---	---	---	8.034	---	---	---	
9/27/2017	10:45:32	853.00		183.67	---	---	---	18.900	---	---	---	855.22	29.087	---	---	---	27.438	---	---	---	367.425	---	---	---	8.030	---	---	---	
9/27/2017	10:45:33	854.00		184.01	---	---	---	18.900	---	---	---	855.19	29.087	---	---	---	27.416	---	---	---	367.106	---	---	---	8.031	---	---	---	
9/27/2017	10:45:34	855.00		184.35	---	---	---	18.900	---	---	---	855.19	29.087	---	---	---	27.393	---	---	---	366.780	---	---	---	8.026	---	---	---	
9/27/2017	10:45:35	856.00		184.68	---	---	---	18.900	---	---	---	855.20	29.087	---	---	---	27.371	---	---	---	366.441	---	---	---	8.021	---	---	---	
9/27/2017	10:45:36	857.00		185.06	---	---	---	18.900	---	---	---	855.18	29.074	---	---	---	27.346	---	---	---	366.123	---	---	---	8.025	---	---	---	
9/27/2017	10:45:37	858.00		185.40	---	---	---	18.900	---	---	---	855.16	29.062	---	---	---	27.323	---	---	---	365.785	---	---	---	8.028	---	---	---	
9/27/2017	10:45:38	859.00		185.74	---	---	---	18.900	---	---	---	855.17	29.049	---	---	---	27.301	---	---	---	365.442	---	---	---	8.023	---	---	---	
9/27/2017	10:45:39	860.00		186.02	---	---	---	18.900	---	---	---	855.18	29.049	---	---	---	27.282	---	---	---	365.095	---	---	---	8.015	---	---	---	
9/27/2017	10:45:40	861.00		186.34	---	---	---	18.900	---	---	---	855.18	29.049	---	---	---	27.261	---	---	---	364.734	---	---	---	8.019	---	---	---	
9/27/2017	10:45:41	862.00		186.75	---	---	---	18.900	---	---	---	855.18	29.049	---	---	---	27.234	---	---	---	364.400	---	---	---	8.030	---	---	---	
9/27/2017	10:45:42	863.00		187.10	---	---	---	18.900	---	---	---	855.14	29.049	---	---	---	27.211	---	---	---	364.034	---	---	---	8.030	---	---	---	
9/27/2017	10:45:43	864.00		187.48	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	27.186	---	---	---	363.723	---	---	---	8.009	---	---	---	
9/27/2017	10:45:44	865.00		187.78	---	---	---	18.900	---	---	---	855.13	29.049	---	---	---	27.166	---	---	---	363.381	---	---	---	8.000	---	---	---	
9/27/2017	10:45:45	866.00		188.18	---	---	---	18.900	---	---	---	855.17	29.049	---	---	---	27.140	---	---	---	363.048	---	---	---	7.991	---	---	---	
9/27/2017	10:45:46	867.00		188.54	---	---	---	18.900	---	---	---	855.17	29.049	---	---	---	27.117	---	---	---	362.694	---	---	---	7.984	---	---	---	
9/27/2017	10:45:47	868.00		188.96	---	---	---	18.900	---	---	---	855.18	29.049	---	---	---	27.090	---	---	---	362.362	---	---	---	7.979	---	---	---	
9/27/2017	10:45:48	869.00		189.32	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	27.066	---	---	---	362.036	---	---	---	7.977	---	---	---	
9/27/2017	10:45:49	870.00		189.66	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	27.044	---	---	---	361.702	---	---	---	7.983	---	---	---	
9/27/2017	10:45:50	871.00		190.01	---	---	---	18.900	---	---	---	855.13	29.049	---	---	---	27.022	---	---	---	361.349	---	---	---	7.980	---	---	---	
9/27/2017	10:45:51	872.00		190.40	---	---	---	18.900	---	---	---	855.16	29.049	---	---	---	26.997	---	---	---	360.984	---	---	---	7.981	---	---	---	
9/27/2017	10:45:52	873.00		190.78	---	---	---	18.900	---	---	---	855.16	29.049	---	---	---	26.972	---	---	---	360.627	---	---	---	7.969	---	---	---	
9/27/2017	10:45:53	874.00		191.13	---	---	---	18.900	---	---	---	855.18	29.049	---	---	---	26.949	---	---	---	360.259	---	---	---	7.952	---	---	---	
9/27/2017	10:45:54	875.00		191.50	---	---	---	18.900	---	---	---	855.16	29.049	---	---	---	26.926	---	---	---	359.910	---	---	---	7.939	---	---	---	
9/27/2017	10:45:55	876.00		191.90	---	---	---	18.900	---	---	---	855.16	29.049	---	---	---	26.900	---	---	---	359.534	---	---	---	7.944	---	---	---	
9/27/2017	10:45:56	877.00		192.29	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	26.875	---	---	---	359.189	---	---	---	7.949	---	---	---	
9/27/2017	10:45:57	878.00		192.62	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	26.854	---	---	---	358.806	---	---	---	7.960	---	---	---	
9/27/2017	10:45:58	879.00		192.94	---	---	---	18.900	---	---	---	855.17	29.049	---	---	---	26.834	---	---	---	358.455	---	---	---	7.951	---	---	---	
9/27/2017	10:45:59	880.00		193.29	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	26.812	---	---	---	358.060	---	---	---	7.953	---	---	---	
9/27/2017	10:46:00	881.00		193.68	---	---	---	18.900	---	---	---	855.14	29.049	---	---	---	26.787	---	---	---	357.729	---	---	---	7.942	---	---	---	
9/27/2017	10:46:01	882.00		194.02	---	---	---	18.900	---	---	---	855.12	29.049	---	---	---	26.765	---	---	---	357.358	---	---	---	7.955	---	---	---	
9/27/2017	10:46:02	883.00		194.38	---	---	---	18.900	---	---	---	855.13	29.049	---	---	---	26.743	---	---	---	357.009	---	---	---	7.949	---	---	---	
9/27/2017	10:46:03	884.00		194.75	---	---	---	18.900	---	---	---	855.19	29.049	---	---	---	26.720	---	---	---	356.596	---	---	---	7.946	---	---	---	
9/27/2017	10:46:04	885.00		195.13	---	---	---	18.900	---	---	---	855.18	29.049	---	---	---	26.696	---	---	---	356.249	---	---	---	7.932	---	---	---	
9/27/2017	10:46:05	886.00		195.51	---	---	---	18.900	---	---	---	855.20	29.049	---	---	---	26.672	---	---	---	355.903	---	---	---	7.939	---	---	---	
9/27/2017	10:46:06	887.00		195.86	---	---	---	18.900	---	---	---	855.16	29.049	---	---	---	26.650	---	---	---	355.610	---	---	---	7.937	---	---	---	
9/27/2017	10:46:07	888.00		196.30	---	---	---	18.900	---	---	---	855.17	29.049	---	---	---	26.622	---	---	---	355.282	---	---	---	7.949	---	---	---	
9/27/2017	10:46:08	889.00		196.68	---	---	---	18.900	---	---	---	855.18	29.049	---	---	---	26.599	---	---	---	354.952	---	---	---	7.933	---	---	---	
9/27/2017	10:46:09	890.00		197.05	---	---	---	18.900	---	---	---	855.16	29.049	---	---	---	26.576	---	---	---	354.634	---	---	---	7.921	---	---	---	
9/27/2017	10:46:10	891.00		197.35	---	---	---	18.900	---	---	---	855.16	29.049	---	---	---	26.557	---	---	---	354.309	---	---	---	7.910	---	---	---	
9/27/2017	10:46:11	892.00		197.78	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	26.530	---	---	---	353.981	---	---	---	7.921	---	---	---	
9/27/2017	10:46:12	893.00		198.16	---	---	---	18.900	---	---	---	855.19	29.049	---	---	---	26.507	---	---	---	353.622	---	---	---	7.930	---	---	---	
9/27/2017	10:46:13	894.00		198.58	---	---	---	18.900	---	---	---	855.19	29.049	---	---	---	26.481	---	---	---	353.256	---	---	---	7.933	---	---	---	
9/27/2017	10:46:14	895.00		198.90	---	---	---	18.900	---	---	---	855.18	29.049	---	---	---	26.461	---	---	---	352.933	---	---	---	7.926	---	---	---	
9/27/2017	10:46:15	896.00		199.34	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	26.434	---	---	---	352.595	---	---	---	7.913	---	---	---	
9/27/2017	10:46:16	897.00		199.71	---	---	---	18.900	---	---	---	855.18	29.049	---	---	---	26.411	---	---	---	352.263	---	---	---	7.908	---	---	---	
9/27/2017	10:46:17	898.00		200.05	---	---	---	18.900	---	---	---	855.19	29.049	---	---	---	26.391	---	---	---	351.916	---	---	---	7.910	---	---	---	
9/27/2017	10:46:18	899.00		200.39	---	---	---	18.900	---	---	---	855.20	29.049	---	---	---	26.370	---	---	---	351.583	---	---	---	7.924	---	---	---	
9/27/2017	10:46:19	900.00		200.77	---	---	---	18.900	---	---	---	855.17	29.049	---	---	---	26.347	---	---	---	351.241	---	---	---	7.913	---	---	---	
9/27/2017	10:46:20	901.00		201.15	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	26.324	---	---	---	350.879	---	---	---	7.901	---	---	---	
9/27/2017	10:46:21	902.00		201.50	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	26.302	---	---	---	350.522	---	---	---	7.883	---	---	---	
9/27/2017	10:46:22	903.00		201.80	---	---	---	18.900	---	---	---	855.14	29.049	---	---	---	26.284	---	---	---	350.180	---	---	---	7.884	---	---	---	
9/27/2017	10:46:23	904.00		202.51	---	---	---	18.900	---	---	---	855.16	29.049	---	---	---	26.241	---	---	---	349.597	---	---	---	18.538	---	---	---	
9/27/2017	10:46:24	905.00		202.98	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	26.213	---	---	---	349.222	---	---	---	18.543	---	---	---	
9/27/2017	10:46:25	906.00		203.37	---	---	---	18.900	---	---	---	855.17	29.049	---	---	---	26.190	---	---	---	348.826	---	---	---	19.109	---	---	---	
9/27/2017	10:46:26	907.00		203.45	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	26.185	---	---	---	348.731	---	---	---	9.017	---	---	---	
9/27/2017	10:46:27	908.00		203.78	---	---	---	18.900	---	---	---	855.17	29.049	---	---	---	26.165	---	---	---	348.414	---	---	---	9.574	---	---	---	
9/27/2017	10:46:28	909.00		204.21	---	---	---	18.900	---	---	---	855.14	29.049	---	---	---	26.139	---	---	---	348.103	---	---	---	9.568	---	---	---	
9/27/2017	10:46:29	910.00		204.59	---	---	---	18.900	---	---	---	855.16	29.049	---	---	---	26.117	---	---	---	347.774	---	---	---	9.559	---	---	---	
9/27/2017	10:46:30	911.00		204.91	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	26.098	---	---	---	347.439	---	---	---	9.558	---	---	---	
9/27/2017	10:46:31	912.00		205.24	---	---	---	18.900	---	---	---	855.16	29.049	---	---	---	26.078	---	---	---	347.135	---	---	---	9.539	---	---	---	
9/27/2017	10:46:32	913.00		205.65	---	---	---	18.900	---	---	---	855.14	29.049	---	---	---	26.054	---	---	---	346.787	---	---	---	9.522	---	---	---	
9/27/2017	10:46:33	914.00		206.05	---	---	---	18.900	---	---	---	855.14	29.049	---	---	---	26.031	---	---	---	346.475	---	---	---	9.507	---	---	---	
9/27/2017	10:46:34	915.00		206.53	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	26.002	---	---	---	346.127	---	---	---	9.519	---	---	---	
9/27/2017	10:46:35	916.00		206.92	---	---	---	18.900	---	---	---	855.14	29.049	---	---	---	25.979	---	---	---	345.789	---	---	---	9.515	---	---	---	
9/27/2017	10:46:36	917.00		207.27	---	---	---	18.900	---	---	---	855.14	29.049	---	---	---	25.958	---	---	---	345.433	---	---	---	9.512	---	---	---	
9/27/2017	10:46:37	918.00		207.61	---	---	---	18.900	---	---	---	855.13	29.049	---	---	---	25.939	---	---	---	345.105	---	---	---	9.497	---	---	---	
9/27/2017	10:46:38	919.00		207.94	---	---	---	18.900	---	---	---	855.16	29.049	---	---	---	25.919	---	---	---	344.752	---	---	---	9.477	---	---	---	
9/27/2017	10:46:39	920.00		208.35	---	---	---	18.900	---	---	---	855.16	29.049	---	---	---	25.895	---	---	---	344.403	---	---	---	9.454	---	---	---	
9/27/2017	10:46:40	921.00		208.71	---	---	---	18.900	---	---	---	855.20	29.049	---	---	---	25.874	---	---	---	344.048	---	---	---	9.447	---	---	---	
9/27/2017	10:46:41	922.00		209.07	---	---	---	18.900	---	---	---	855.23	29.049	---	---	---	25.853	---	---	---	343.728	---	---	---	9.458	---	---	---	
9/27/2017	10:46:42	923.00		209.43	---	---	---	18.900	---	---	---	855.22	29.049	---	---	---	25.832	---	---	---	343.401	---	---	---	9.454	---	---	---	
9/27/2017	10:46:43	924.00		209.90	---	---	---	18.900	---	---	---	855.18	29.049	---	---	---	25.805	---	---	---	343.083	---	---	---	9.446	---	---	---	
9/27/2017	10:46:44	925.00		210.31	---	---	---	18.900	---	---	---	855.15	29.049	---	---	---	25.781	---	---	---	342.750	---	---	---	9.437	---	---	---	
9/27/2017	10:46:45	926.00		210.78	---	---	---	18.900	---	---	---	855.17	29.049	---	---	---	25.754	---	---	---	342.413	---	---	---	9.442	---	---	---	
9/27/2017	10:46:46	927.00		211.07	---	---	---	18.900	---	---	---	855.22	29.049	---	---	---	25.737	---	---	---	342.064	---	---	---	9.440	---	---	---	
9/27/2017	10:46:47	928.00		211.46	---	---	---	18.900	---	---	---	855.20	29.036	---	---	---	25.715	---	---	---	341.743	---	---	---	9.416	---	---	---	
9/27/2017	10:46:48	929.00		211.77	---	---	---	18.900	---	---	---	855.20	29.036	---	---	---	25.697	---	---	---	341.436	---	---	---	9.408	---	---	---	
9/27/2017	10:46:49	930.00		212.10	---	---	---	18.900	---	---	---	855.14	29.036	---	---	---	25.678	---	---	---	341.144	---	---	---	9.396	---	---	---	
9/27/2017	10:46:50	931.00		212.48	---	---	---	18.900	---	---	---	855.18	29.049	---	---	---	25.656	---	---	---	340.813	---	---	---	9.406	---	---	---	
9/27/2017	10:46:51	932.00		212.89	---	---	---	18.900	---	---	---	855.20	29.049	---	---	---	25.632	---	---	---	340.493	---	---	---	9.389	---	---	---	
9/27/2017	10:46:52	933.00		213.34	---	---	---	18.900	---	---	---	855.21	29.049	---	---	---	25.607	---	---	---	340.140	---	---	---	9.370	---	---	---	
9/27/2017	10:46:53	934.00		213.78	---	---	---	18.900	---	---	---	855.19	29.036	---	---	---	25.582	---	---	---	339.820	---	---	---	9.353	---	---	---	
9/27/2017	10:46:54	935.00		214.18	---	---	---	18.900	---	---	---	855.18	29.036	---	---	---	25.559	---	---	---	339.487	---	---	---	9.344	---	---	---	
9/27/2017	10:46:55	936.00		214.59	---	---	---	18.900	---	---	---	855.21	29.024	---	---	---	25.536	---	---	---	339.152	---	---	---	9.348	---	---	---	
9/27/2017	10:46:56	937.00		214.99	---	---	---	18.900	---	---	---	855.18	29.024	---	---	---	25.513	---	---	---	338.805	---	---	---	9.347	---	---	---	
9/27/2017	10:46:57	938.00		215.37	---	---	---	18.900	---	---	---	855.14	29.011	---	---	---	25.492	---	---	---	338.434	---	---	---	9.360	---	---	---	
9/27/2017	10:46:58	939.00		215.70	---	---	---	18.900	---	---	---	855.08	29.011	---	---	---	25.473	---	---	---	338.094	---	---	---	9.324	---	---	---	
9/27/2017	10:46:59	940.00		216.13	---	---	---	18.900	---	---	---	855.11	29.011	---	---	---	25.449	---	---	---	337.747	---	---	---	9.314	---	---	---	
9/27/2017	10:47:00	941.00		216.55	---	---	---	18.900	---	---	---	855.14	29.011	---	---	---	25.425	---	---	---	337.411	---	---	---	9.309	---	---	---	
9/27/2017	10:47:01	942.00		217.05	---	---	---	18.900	---	---	---	855.17	29.024	---	---	---	25.397	---	---	---	337.076	---	---	---	9.328	---	---	---	
9/27/2017	10:47:02	943.00		217.43	---	---	---	18.900	---	---	---	855.17	29.036	---	---	---	25.376	---	---	---	336.757	---	---	---	9.343	---	---	---	
9/27/2017	10:47:03	944.00		217.76	---	---	---	18.900	---	---	---	855.16	29.036	---	---	---	25.358	---	---	---	336.443	---	---	---	9.346	---	---	---	
9/27/2017	10:47:04	945.00		218.12	---	---	---	18.900	---	---	---	855.15	29.024	---	---	---	25.338	---	---	---	336.133	---	---	---	9.337	---	---	---	
9/27/2017	10:47:05	946.00		218.54	---	---	---	18.900	---	---	---	855.13	29.024	---	---	---	25.314	---	---	---	335.806	---	---	---	9.336	---	---	---	
9/27/2017	10:47:06	947.00		218.94	---	---	---	18.900	---	---	---	855.12	29.024	---	---	---	25.292	---	---	---	335.487	---	---	---	9.329	---	---	---	
9/27/2017	10:47:07	948.00		219.29	---	---	---	18.900	---	---	---	855.13	29.036	---	---	---	25.273	---	---	---	335.165	---	---	---	9.326	---	---	---	
9/27/2017	10:47:08	949.00		219.61	---	---	---	18.900	---	---	---	855.13	29.036	---	---	---	25.255	---	---	---	334.859	---	---	---	9.304	---	---	---	
9/27/2017	10:47:09	950.00		219.96	---	---	---	18.900	---	---	---	855.12	29.049	---	---	---	25.236	---	---	---	334.562	---	---	---	9.289	---	---	---	
9/27/2017	10:47:10	951.00		220.35	---	---	---	18.900	---	---	---	855.15	29.036	---	---	---	25.214	---	---	---	334.251	---	---	---	9.289	---	---	---	
9/27/2017	10:47:11	952.00		220.66	---	---	---	18.900	---	---	---	855.16	29.024	---	---	---	25.197	---	---	---	333.942	---	---	---	9.284	---	---	---	
9/27/2017	10:47:12	953.00		221.08	---	---	---	18.900	---	---	---	855.19	29.011	---	---	---	25.174	---	---	---	333.614	---	---	---	9.283	---	---	---	
9/27/2017	10:47:13	954.00		221.46	---	---	---	18.900	---	---	---	855.17	29.024	---	---	---	25.153	---	---	---	333.302	---	---	---	9.270	---	---	---	
9/27/2017	10:47:14	955.00		221.93	---	---	---	18.900	---	---	---	855.20	29.036	---	---	---	25.127	---	---	---	332.965	---	---	---	9.265	---	---	---	
9/27/2017	10:47:15	956.00		222.32	---	---	---	18.900	---	---	---	855.19	29.049	---	---	---	25.106	---	---	---	332.631	---	---	---	9.254	---	---	---	
9/27/2017	10:47:16	957.00		222.74	---	---	---	18.900	---	---	---	855.20	29.049	---	---	---	25.083	---	---	---	332.271	---	---	---	9.248	---	---	---	
9/27/2017	10:47:17	958.00		223.10	---	---	---	18.900	---	---	---	855.14	29.062	---	---	---	25.064	---	---	---	331.945	---	---	---	9.235	---	---	---	
9/27/2017	10:47:18	959.00		223.50	---	---	---	18.900	---	---	---	855.10	29.074	---	---	---	25.042	---	---	---	331.605	---	---	---	9.228	---	---	---	
9/27/2017	10:47:19	960.00		223.89	---	---	---	18.900	---	---	---	855.10	29.087	---	---	---	25.021	---	---	---	331.299	---	---	---	9.229	---	---	---	
9/27/2017	10:47:20	961.00		224.37	---	---	---	18.900	---	---	---	855.14	29.087	---	---	---	24.995	---	---	---	330.958	---	---	---	9.231	---	---	---	
9/27/2017	10:47:21	962.00		224.80	---	---	---	18.900	---	---	---	855.20	29.087	---	---	---	24.972	---	---	---	330.639	---	---	---	9.220	---	---	---	
9/27/2017	10:47:22	963.00		225.16	---	---	---	18.900	---	---	---	855.18	29.087	---	---	---	24.952	---	---	---	330.291	---	---	---	9.213	---	---	---	
9/27/2017	10:47:23	964.00		225.79	---	---	---	18.900	---	---	---	855.18	29.087	---	---	---	24.918	---	---	---	329.774	---	---	---	18.720	---	---	---	
