Wavelength (nm),f2_blank,Pt_abs_F1,Pt_abs_F2,Pt_abs_F3,Pt_abs_F4,Pt_abs_F5,Pt_abs_F6,Pt_abs_F7
553.5142212,0.016814375,0.202619493,0.194773763,0.181261733,0.206759661,0.35289523,0.354085088,0.432245582
552.9893799,0.035623126,0.201153994,0.192161247,0.165300831,0.218260571,0.384822398,0.373431474,0.378692925
552.5019531,0.038010512,0.180619046,0.180479497,0.18908459,0.249031588,0.388963938,0.401619345,0.432176232
552.0145264,0.029386966,0.226106331,0.199139282,0.168759674,0.241051585,0.372327,0.38531965,0.427163601
551.489563,0.023218909,0.218293175,0.177437127,0.195360154,0.221607462,0.390760124,0.419084489,0.384164363
551.0019531,0.026808649,0.201264173,0.181300044,0.165247887,0.222196698,0.369688481,0.420311213,0.392724812
550.5143433,0.032039896,0.218538791,0.205683857,0.18105942,0.22353363,0.410892934,0.403642118,0.415832937
549.9891968,0.037754327,0.203624621,0.192647889,0.199105293,0.22952351,0.417630166,0.415720612,0.44561711
549.5014648,0.034473188,0.210141644,0.216618761,0.185664222,0.243008673,0.386444628,0.413008571,0.434702635
549.0136108,0.026525138,0.215583444,0.195520833,0.208704412,0.248657048,0.413696587,0.393160015,0.415270656
548.4882813,0.027582664,0.210529357,0.200810447,0.201305941,0.214023396,0.419527739,0.389472038,0.435245872
548.0004272,0.029966356,0.207184896,0.212126702,0.197476611,0.223464474,0.41610831,0.405593723,0.431665182
547.5124512,0.023619669,0.219928965,0.202427611,0.20040597,0.243276149,0.416440666,0.41440782,0.408471078
546.9868774,0.028126342,0.216800615,0.205428764,0.195750281,0.259803146,0.425063014,0.43525824,0.444939345
546.4987793,0.038871974,0.217035011,0.198482737,0.203819886,0.238727048,0.449446887,0.413599134,0.450911373
546.0106812,0.034140274,0.233822152,0.222674549,0.209562793,0.231326297,0.438910455,0.423351139,0.447607696
545.4849243,0.02852436,0.232358784,0.208650589,0.193294182,0.248088017,0.420136273,0.434456855,0.452167094
544.9966431,0.032081563,0.211685807,0.222012147,0.203281626,0.263905138,0.423698515,0.441367388,0.449572563
544.5083618,0.039426744,0.234837338,0.204905927,0.215933651,0.245561108,0.440212876,0.476388395,0.441476554
543.9824829,0.029875893,0.214815006,0.206061408,0.212452769,0.253499955,0.429984957,0.449908912,0.458195061
543.4940796,0.037433278,0.23874481,0.22515367,0.218677655,0.25556916,0.446334034,0.447955996,0.456211507
543.0054932,0.027311027,0.227966055,0.21796231,0.215038821,0.244135737,0.440432042,0.443133593,0.453305095
542.5170898,0.033975646,0.233128235,0.215669274,0.209745437,0.259595126,0.442428649,0.469334841,0.48862949
541.9908447,0.029094018,0.234836042,0.213441595,0.217150092,0.258789361,0.447335422,0.459782034,0.472153246
541.5021973,0.031096034,0.227659404,0.225787222,0.20416297,0.245174393,0.455728114,0.474939406,0.484763235
541.0135498,0.03283193,0.252762437,0.223673597,0.213835895,0.252470702,0.456505269,0.440152556,0.494802713
540.4871826,0.036318395,0.229311168,0.227813736,0.215218097,0.258596808,0.472575307,0.467108548,0.482062578
539.9984131,0.037979096,0.246448323,0.225649938,0.219353348,0.257186711,0.44154644,0.470571578,0.517998517
539.5094604,0.026078971,0.243981987,0.227682784,0.212352634,0.26518479,0.476572394,0.485924572,0.479840577
538.9829102,0.040588982,0.242033482,0.227665782,0.237276197,0.245208994,0.505368531,0.454762638,0.520895839
538.4940186,0.036772281,0.242077857,0.229189694,0.223478198,0.273272157,0.439346999,0.470392168,0.501928568
538.0048828,0.03477234,0.243990615,0.243253902,0.215089068,0.250477105,0.483198434,0.500625432,0.476817668
537.5158691,0.032425787,0.257870823,0.237358555,0.236061961,0.262998849,0.457516342,0.464412928,0.494300544
536.9890747,0.028094804,0.244962797,0.231261924,0.233008698,0.268739969,0.47559154,0.47960785,0.501776874
536.499939,0.041216705,0.248298571,0.235977992,0.2345552,0.279594243,0.469988257,0.49967441,0.517640293
536.0106201,0.041571673,0.268545836,0.244004548,0.236479506,0.283610642,0.498093337,0.474747688,0.537808299
535.4836426,0.03367433,0.242203489,0.23713018,0.24006024,0.278970629,0.484205216,0.499130338,0.493342161
534.9943237,0.03815525,0.269196123,0.238061905,0.244013086,0.26998955,0.50116837,0.488683879,0.513626754
534.5048218,0.037700143,0.268659711,0.2472682,0.225506723,0.280398965,0.50092274,0.510105848,0.537212312
534.0154419,0.033723202,0.261859059,0.24576965,0.224486262,0.280427069,0.493364006,0.525739133,0.507997453
533.4882202,0.032626104,0.261572897,0.241801456,0.243079439,0.274156004,0.516758442,0.498166114,0.537240982
532.9986572,0.028964138,0.27199772,0.253467351,0.240727156,0.272696793,0.524642348,0.514428735,0.532058775
532.5089111,0.03082394,0.270708263,0.253599286,0.247475371,0.267053008,0.512495935,0.493810087,0.551759183
531.9815674,0.02978459,0.260756135,0.255779922,0.245475724,0.27092272,0.533761919,0.529573202,0.52469033
531.4918823,0.030662095,0.260921061,0.253854096,0.241725311,0.276943564,0.519412875,0.50846529,0.538925886
531.0020142,0.034436952,0.267100781,0.253312022,0.253029615,0.29743579,0.515380323,0.51770848,0.521094441
530.512146,0.032808505,0.281671614,0.263175994,0.252777576,0.298261583,0.528139412,0.541831255,0.533405483
529.9845581,0.033299848,0.289976478,0.264796078,0.261712521,0.286214978,0.51688993,0.519627512,0.548407793
529.4945679,0.036938224,0.283970028,0.26476559,0.25970909,0.295349509,0.516355753,0.519092619,0.554005683
529.0045166,0.036302015,0.279878527,0.260580391,0.263652265,0.29823947,0.534550309,0.523409367,0.569353759
528.5144043,0.043155976,0.282385469,0.263071597,0.265823275,0.301353753,0.54751116,0.524210155,0.535669506
527.9866333,0.042026721,0.286137581,0.268292278,0.26249072,0.288122267,0.55897218,0.523416281,0.557354629
527.4963989,0.036666561,0.301636934,0.268912792,0.274888933,0.30353415,0.526833117,0.545937598,0.55555141
527.0061035,0.049805664,0.283708036,0.286105126,0.275074571,0.294892222,0.50799191,0.53000176,0.579490066
526.5158691,0.042243727,0.289043367,0.276888639,0.28267175,0.304013938,0.541724622,0.535681665,0.576653183
525.9877319,0.042160198,0.30506742,0.277546734,0.274621487,0.301935732,0.558818162,0.550424516,0.565539479
525.4973145,0.042785544,0.29118079,0.275249481,0.289402306,0.296706587,0.536501825,0.542455256,0.577889264
525.0068359,0.04896998,0.296892017,0.280429751,0.274268985,0.308979809,0.567151725,0.533458948,0.571120799
524.5163574,0.043222424,0.311076015,0.276210696,0.272988617,0.30889982,0.592824459,0.585642099,0.579384327
523.9880371,0.037847914,0.291666716,0.288116783,0.279984653,0.301143438,0.558261871,0.549493671,0.561208069
523.4973755,0.045914516,0.302586079,0.282464445,0.290957958,0.329689324,0.532103539,0.565067112,0.586178601
523.0066528,0.047142103,0.284147978,0.279333442,0.256920397,0.332015842,0.545663238,0.563699007,0.617681325
522.5159302,0.043957476,0.316772014,0.282148361,0.288357616,0.322987467,0.579454005,0.503813684,0.59719497
521.9873657,0.046450648,0.301578045,0.273333758,0.2885153,0.324698567,0.593142986,0.602080464,0.591086268
521.496521,0.039044186,0.316745311,0.296548665,0.285116583,0.323635995,0.588454425,0.578272224,0.581654668
521.0056152,0.054053772,0.310863197,0.289791852,0.289021105,0.332210898,0.560396314,0.55871582,0.569204807
520.5146484,0.041202135,0.324177355,0.31027779,0.295348585,0.317994326,0.566101909,0.557083547,0.613013446
519.9858398,0.049993046,0.309242249,0.309789658,0.288679451,0.334968478,0.580019295,0.591800988,0.602236569
519.494812,0.038870275,0.319371492,0.305949092,0.304180026,0.323995024,0.62132293,0.571221829,0.628477275
519.0036621,0.061119944,0.325712353,0.299280673,0.291217208,0.325401813,0.607847631,0.596933365,0.626128674
518.5125122,0.045190051,0.329485267,0.291136056,0.310728103,0.35465762,0.574880362,0.584748626,0.606201112
517.9835205,0.056205206,0.343230486,0.31367293,0.30265969,0.323966026,0.573204219,0.57377249,0.646846294
517.4922485,0.065872863,0.306356818,0.313945234,0.291651756,0.33641234,0.614958346,0.626826525,0.6642434
517.0008545,0.052895129,0.323762536,0.298077405,0.291797102,0.333863854,0.593574166,0.589325607,0.615157604
516.5095215,0.051192768,0.328412294,0.314444512,0.3015908,0.342365325,0.651243985,0.588775873,0.647712469
516.0180664,0.041192029,0.329555243,0.303194076,0.31386447,0.318249136,0.574673355,0.571850479,0.643516541
515.4887695,0.050245773,0.311323971,0.298167408,0.312019169,0.346817106,0.582159042,0.615388572,0.668314278
514.9971924,0.062881462,0.345468551,0.331952632,0.314148068,0.335094065,0.592559278,0.565118909,0.611446619
514.5055542,0.063281395,0.345235586,0.313100666,0.32381922,0.346158236,0.576926529,0.610319436,0.645904779
514.013916,0.055553306,0.349734664,0.306195498,0.32565701,0.350712717,0.612869263,0.578574836,0.596095562
513.484375,0.057986178,0.3335343,0.317902267,0.306588024,0.352563947,0.608498454,0.633831799,0.624181688
512.9926758,0.061072003,0.34830007,0.348987281,0.321783841,0.384312123,0.638633549,0.604803503,0.628983319
512.5007935,0.065269656,0.352969885,0.320706517,0.338082463,0.393060565,0.611838758,0.624024808,0.682561517
512.0089722,0.058299255,0.353454709,0.345194399,0.303885043,0.375670433,0.595205426,0.621077001,0.655812383
511.5170288,0.066290818,0.364621103,0.329054773,0.314594835,0.387679458,0.646585107,0.622879505,0.658106625
510.9871826,0.051974442,0.367370486,0.329032391,0.342918694,0.367766649,0.660661459,0.610503078,0.706305563
510.4951477,0.065358654,0.368515015,0.346585155,0.32274881,0.362194985,0.640429854,0.609358251,0.731221736
510.0030823,0.067069508,0.346362203,0.369946927,0.314845383,0.357719362,0.635371566,0.624032974,0.71438539
509.5109558,0.066614434,0.378124863,0.341765791,0.331429601,0.359509826,0.610974431,0.611166894,0.665758252
509.0187378,0.064424545,0.357501715,0.347501367,0.348544389,0.371919274,0.628981412,0.627886534,0.736587822
508.4886475,0.059111279,0.370117039,0.342601299,0.337501496,0.399321795,0.63417542,0.629271805,0.712132573
507.9963684,0.057829533,0.381654978,0.34599635,0.356174082,0.390949249,0.615266621,0.638437212,0.696697295
507.5039978,0.05947287,0.381458163,0.345280558,0.34704864,0.393398047,0.584636152,0.703398466,0.630557478
507.0115967,0.064332105,0.378819734,0.35563454,0.333027005,0.388253719,0.654689312,0.628261209,0.683307648
506.4812622,0.079145625,0.404909015,0.371963471,0.371218383,0.375560969,0.644333363,0.669078589,0.65230912
505.9888,0.064382754,0.374245286,0.339009851,0.352852404,0.390091211,0.645402193,0.738833666,0.692748666
505.4962463,0.077003017,0.363725603,0.360298425,0.362667888,0.382231861,0.755672514,0.660755277,0.69251889
505.0036926,0.078041092,0.387385994,0.33378154,0.363832504,0.422997594,0.685573399,0.620337129,0.707159698
504.5109863,0.068000756,0.420186847,0.376260012,0.359224707,0.405482411,0.695004642,0.718360603,0.684912682
504.01828,0.073399089,0.401794851,0.35719946,0.38186422,0.389043659,0.709692121,0.633898914,0.703231633
503.4876099,0.061394677,0.365169764,0.363537878,0.411534548,0.386954039,0.683199287,0.667075217,0.726110339
502.994812,0.066270009,0.396925658,0.355755776,0.374212712,0.405749679,0.684532583,0.671103954,0.776204407
502.5018921,0.082510002,0.365984649,0.384300023,0.373933971,0.399990082,0.714643061,0.701364756,0.793886066
502.0089417,0.075141974,0.406377196,0.355812937,0.382073343,0.431821466,0.705907643,0.728260815,0.761337936
501.5160522,0.08530575,0.395759106,0.377230853,0.377222359,0.443617284,0.643793285,0.645246208,0.719045043
500.9851074,0.067428082,0.445915729,0.390600801,0.375516027,0.418420404,0.696473599,0.69573319,0.730224907
500.4920044,0.079958029,0.432927877,0.3852081,0.407944351,0.423170716,0.69557941,0.678405523,0.707564354
499.9989014,0.08343409,0.422397971,0.389677674,0.381925732,0.408979029,0.708881438,0.7251333,0.72796911
499.5057068,0.067273796,0.423682809,0.396059156,0.391963154,0.422542274,0.675829172,0.727700353,0.723725438
499.0124207,0.07261271,0.424987644,0.385885835,0.375330538,0.433925986,0.724002838,0.709575474,0.711556673
498.4812317,0.065281689,0.451706439,0.390178502,0.375987828,0.447905809,0.73818934,0.701210022,0.719374955
497.9879456,0.084322482,0.42388472,0.411106885,0.405271351,0.418713778,0.72249794,0.690351486,0.703714073
497.4945068,0.071975656,0.450169295,0.390117556,0.381086916,0.429451823,0.706211627,0.726268172,0.731105089
497.0010681,0.073320776,0.424158514,0.411578864,0.397076875,0.431293696,0.686173439,0.686163843,0.732864142
496.5075989,0.073702283,0.403651327,0.395058602,0.390717655,0.417657495,0.702817202,0.708940744,0.732249737
496.0140686,0.073990837,0.425582767,0.426190436,0.401980817,0.431368589,0.71713984,0.721452773,0.720426858
495.4824829,0.080931924,0.427762002,0.397750288,0.415606529,0.449172944,0.703058362,0.655217767,0.773749352
494.9889221,0.073022872,0.45424068,0.42803219,0.405038625,0.446803153,0.673296273,0.680099726,0.734781921
494.4951782,0.080411918,0.444637269,0.42293486,0.386069179,0.451369911,0.747579515,0.700266659,0.738397896
494.0014038,0.073339291,0.449694514,0.392763048,0.413428247,0.435745388,0.756688535,0.731115401,0.721131086
493.5076294,0.076136276,0.412815988,0.403997868,0.37747851,0.4451316,0.739663363,0.70024401,0.714623094
493.0137634,0.076228604,0.422743678,0.412974596,0.422975302,0.464085221,0.733831286,0.735457778,0.752217829
492.4819031,0.083953336,0.440397471,0.403784335,0.422976166,0.47293818,0.747079909,0.748688757,0.757628679
491.9879456,0.084139861,0.429785669,0.414142042,0.424782544,0.458107114,0.722779632,0.719582498,0.743466675
491.4939575,0.076279975,0.440063745,0.418465227,0.409361661,0.449996531,0.696520388,0.694341242,0.760840476
490.9999084,0.087660678,0.442145079,0.418833226,0.402008802,0.445459813,0.709260523,0.685823679,0.724816918
490.5058594,0.080881312,0.435954034,0.412617266,0.421624273,0.44707796,0.741759241,0.694819629,0.728510976
490.0116882,0.083481021,0.455923379,0.423362076,0.412114918,0.447626025,0.686747313,0.696428061,0.743872345
489.5174866,0.090804271,0.441265315,0.429626048,0.422868043,0.453194737,0.697511673,0.694462538,0.730240941
488.9852295,0.084511817,0.450689316,0.419616222,0.41557762,0.45643121,0.728333473,0.716701686,0.766317487
488.4909058,0.086781591,0.445684195,0.43161878,0.427081436,0.453777492,0.676537335,0.714310885,0.761096954
487.9965515,0.083865844,0.449256569,0.408194721,0.43092835,0.444717139,0.726796329,0.731596828,0.767471075
487.5021057,0.079904355,0.442470044,0.427260369,0.409922361,0.440746039,0.715107143,0.726003766,0.750794172
487.0077209,0.080237135,0.438376308,0.419357956,0.414944261,0.436023116,0.741745234,0.727842152,0.745775819
486.5132141,0.082495697,0.443313688,0.410176665,0.398736626,0.446539581,0.753760755,0.708137095,0.735772491
486.0187073,0.088802435,0.445008814,0.411929488,0.41413942,0.457558721,0.742537081,0.732936978,0.742585301
485.4860229,0.078893393,0.440839142,0.442098469,0.405639976,0.438069493,0.71571672,0.717984676,0.771605432
484.9913635,0.083055787,0.446111351,0.422697306,0.397476167,0.437477857,0.690729737,0.753005266,0.72905618
484.4966431,0.081086963,0.441980928,0.398984551,0.432678491,0.466054797,0.674469113,0.717872381,0.769037366
484.0019531,0.085405476,0.437111765,0.403303921,0.426819652,0.459459752,0.674229145,0.730592609,0.765626311
483.5071106,0.084256575,0.438262373,0.415135533,0.41018796,0.442949981,0.743487358,0.71376574,0.74872756
483.0122681,0.081678286,0.441664457,0.414660215,0.41850239,0.450447202,0.751905501,0.728179455,0.785659134
482.517395,0.087410733,0.450518429,0.432892203,0.411428511,0.42706278,0.726183057,0.721617043,0.76183784
481.9843445,0.086104274,0.442350239,0.404958606,0.411985725,0.442120194,0.697882831,0.730220079,0.74266094
481.4893494,0.098824963,0.428621709,0.415829837,0.415718287,0.453060299,0.701293647,0.676212907,0.76703614
480.9942932,0.085969992,0.426985055,0.418912828,0.428895205,0.452307344,0.777374625,0.713582635,0.787201941
480.4992065,0.086397775,0.445780039,0.416820437,0.41669187,0.42310676,0.728360176,0.735539794,0.797857285
480.0040283,0.089955136,0.467326224,0.422492981,0.443043679,0.463411361,0.700951338,0.7471174,0.759344459
479.5089111,0.09343648,0.446128577,0.416046888,0.419681341,0.417165458,0.736135721,0.742259443,0.814999521
479.0135803,0.085431919,0.467419237,0.428550243,0.416283697,0.461390406,0.72643894,0.717032254,0.755697727
478.5183105,0.086512752,0.460965544,0.428875864,0.430830717,0.46359548,0.73939532,0.747548699,0.76624614
477.9848328,0.087426215,0.461547375,0.425867915,0.450535834,0.442422956,0.696794927,0.728228033,0.770861447
477.4894714,0.087425269,0.456896246,0.43863976,0.441603512,0.456267268,0.801479936,0.744597197,0.78018105
476.9940491,0.09314511,0.474057674,0.433572143,0.439506561,0.44917658,0.82081598,0.729028106,0.800321341
476.4985352,0.092117839,0.467021436,0.446229845,0.457994759,0.451789528,0.732473731,0.76368618,0.818543613
476.0030212,0.097300284,0.459589064,0.424887776,0.436225683,0.482835501,0.778333724,0.776364744,0.802417636
475.5074158,0.087828115,0.469735712,0.453167766,0.444421232,0.47361362,0.776938319,0.774536073,0.768795013
475.0118103,0.094576582,0.454565316,0.438974649,0.444912851,0.48460415,0.805403233,0.750077784,0.809462905
474.5160828,0.095958091,0.465014577,0.453195661,0.47662586,0.476981282,0.775765955,0.78496182,0.820392549
473.9822388,0.103125423,0.46579659,0.435736507,0.46001485,0.452478051,0.798703671,0.7621364,0.797277927
473.4864197,0.088853538,0.476115733,0.45145753,0.440615147,0.4906708,0.77897352,0.817097962,0.813725472
472.9906311,0.100048177,0.465293467,0.459139079,0.423355132,0.516403318,0.796545327,0.747541666,0.796896756
472.4947205,0.093213603,0.462733865,0.443609148,0.448174179,0.472821295,0.832801342,0.85396713,0.802373469
471.9987793,0.096206255,0.494428039,0.466785282,0.470139444,0.486209899,0.803078532,0.760147512,0.777127087
471.5028076,0.104326889,0.502589643,0.458999544,0.465768695,0.486262351,0.797026038,0.777484059,0.846222818
471.0068054,0.083983324,0.503093779,0.443902701,0.471032441,0.517280042,0.878041208,0.756931484,0.918192685
470.5107117,0.104678005,0.526171446,0.459696144,0.478431284,0.517627001,0.852092147,0.742815316,0.871387959
470.0146179,0.09743017,0.494621009,0.467355162,0.450655013,0.478794366,0.884524405,0.827330947,0.857082307
469.5184021,0.109588571,0.497591853,0.483641833,0.485072404,0.495355994,0.816544652,0.836356342,0.815824926
468.9840088,0.097046576,0.503133416,0.487696081,0.468672693,0.514808357,0.797553957,0.883339584,0.884284794
468.487793,0.111417465,0.513644099,0.484811038,0.461002767,0.52510941,0.92274636,0.825885594,0.899752438
467.9914246,0.097029328,0.527623713,0.487959802,0.475644112,0.495292574,0.830840111,0.850070357,0.973490894
467.4950867,0.108771496,0.520000398,0.457706511,0.490719378,0.520357251,0.899854899,0.841553569,0.898293495
466.9986877,0.117066257,0.527663469,0.488937378,0.50189352,0.499903172,0.900260329,0.849366844,0.862173677
466.5021973,0.106076904,0.507086098,0.482720524,0.489977062,0.519488096,0.919828415,0.924939096,0.912135065
466.0057373,0.107985236,0.518263817,0.47713995,0.497775108,0.533442974,0.790294766,0.916274369,0.843110979
465.5091553,0.126535386,0.50515604,0.501313031,0.497085035,0.531336367,0.880403519,0.822523713,0.910518706
465.0125122,0.09801016,0.520465672,0.501500607,0.502947867,0.535287559,0.915165782,0.886142135,0.895001471
464.5159302,0.113751233,0.511488855,0.526005387,0.504932702,0.556553066,0.87442404,0.872458279,0.948638499
463.9810181,0.103907727,0.552675247,0.505975068,0.503239155,0.54712981,0.906171203,0.818339467,0.893856525
463.4842529,0.122045614,0.544434071,0.526578248,0.492726326,0.545885861,0.916840434,0.926428378,0.936702132
462.9874268,0.110359117,0.531657755,0.493555993,0.48435235,0.576004386,0.915802002,0.922609985,0.901747227
462.4906616,0.113828369,0.551884055,0.512994111,0.518026233,0.520323873,0.884276867,0.918844879,0.951266646
461.9937439,0.111614339,0.512512684,0.510507405,0.510683656,0.569001198,0.860549212,0.906358481,0.895663619
461.4968567,0.103092864,0.528140664,0.517224729,0.508505285,0.530834794,0.911991239,0.873193026,0.890632689
460.9997864,0.117689587,0.554631174,0.528166533,0.521983981,0.577616394,0.96839571,1.002503395,0.960806191
460.5027161,0.113451771,0.550869942,0.518791974,0.533919394,0.54265362,0.922003746,0.852947235,0.938684523
460.0057068,0.114044547,0.566089213,0.525593638,0.530826926,0.542173505,0.955108166,0.929247856,0.908789098
459.5085449,0.116273031,0.569623768,0.519607246,0.525598764,0.537645102,1.010775447,0.958700597,0.972917676
459.0113831,0.113317668,0.552448392,0.525059283,0.532685697,0.565577686,0.907544971,0.932921827,0.937642455
458.5141907,0.119858779,0.575512767,0.529203236,0.521355689,0.55523026,0.98184067,0.884376466,0.955439568
458.0169373,0.110669717,0.589591444,0.538044393,0.522418737,0.565158784,0.969161511,0.965645552,0.934758186
457.4813232,0.117762402,0.532520115,0.537087143,0.522018433,0.569199562,0.939546347,0.88418144,0.938626826
456.9839783,0.124676645,0.593365252,0.52628839,0.565713406,0.561163425,0.971272051,0.967808902,0.951276541
456.4865723,0.117260754,0.568319023,0.564104497,0.562070727,0.561243832,0.908468723,0.973827362,1.102436185
455.9891663,0.10929735,0.572075307,0.565121532,0.546608567,0.591513574,0.953991652,0.898336291,0.948588073
455.4916687,0.11720138,0.583059251,0.541130066,0.556395114,0.589126408,0.901844263,0.946980953,1.034059405
454.9941101,0.129796609,0.592548609,0.530089498,0.532688081,0.609378099,0.939675689,0.906018734,0.996286333
454.49646,0.125627473,0.586989939,0.570040703,0.539081216,0.593063295,0.915030301,0.920051396,0.93751806
453.9988708,0.123094127,0.582751632,0.546718419,0.564399481,0.578320801,0.854272962,1.075965643,1.011610866
453.5011902,0.118022732,0.602096736,0.550550938,0.555397511,0.605687678,1.017458916,0.994252801,0.962952495
453.0034485,0.119213969,0.586850822,0.560846031,0.57182008,0.598839164,0.914655268,0.966340661,1.001693606
452.5056458,0.125660688,0.613336682,0.575834096,0.592598915,0.574078858,1.006012559,0.978371918,0.979795754
452.0078735,0.120431438,0.597061575,0.575238287,0.584144175,0.555474639,0.967108369,0.970203936,1.049268961
451.5099182,0.125441492,0.593946934,0.589819133,0.565636277,0.609378636,1.050795436,1.021916032,0.982833266
451.012085,0.118022628,0.603353441,0.610293388,0.587222815,0.607082367,0.895758092,1.096766114,1.067162633
450.5140991,0.131461978,0.61625886,0.591393948,0.564798117,0.62969017,0.974241614,0.911407113,1.051897526
450.0161133,0.135083064,0.616032541,0.564954519,0.57185477,0.618576229,1.007703662,0.948388338,1.042095423
449.5180359,0.123571731,0.636953652,0.555776537,0.600200355,0.59390527,1.04457581,0.980365813,1.00667274
448.9816284,0.118297935,0.622676194,0.62188828,0.629089832,0.61757648,1.007262588,0.982342005,1.063495636
448.48349,0.118253648,0.640737355,0.576276958,0.582454264,0.623080552,0.992461562,1.001599669,0.994259954
447.98526,0.126879364,0.635551035,0.605960846,0.595561802,0.633749604,1.010644674,0.961488664,0.995087743
447.48703,0.122852586,0.636623085,0.600941718,0.602314055,0.637450635,1.06701839,1.087272525,1.079331994
446.9887695,0.13548702,0.635941207,0.613089263,0.630349875,0.646471441,1.096387029,1.001118064,1.054516912
446.490448,0.126162902,0.656425178,0.587601304,0.638857305,0.637646914,1.024597526,1.073871255,1.095785856
445.9920044,0.121614687,0.684682071,0.613923311,0.63523984,0.631647468,1.023413181,0.987533093,1.060757518
445.4935913,0.12499807,0.651120961,0.632392526,0.613894343,0.656806231,1.091075897,0.99209708,1.098582268
444.9951172,0.130980104,0.659303129,0.627116859,0.590846419,0.65564841,1.069564939,0.976079702,1.039991617
444.4966736,0.130243391,0.643432617,0.641370177,0.654308915,0.674406707,1.124059796,1.115740895,1.115551472
443.9981079,0.133665606,0.713722169,0.621999621,0.623941779,0.678592503,1.062501907,1.056425333,1.091675997
443.4994812,0.130329624,0.679921269,0.610151291,0.621166766,0.626188994,0.969917417,1.060345888,1.079975009
443.000885,0.129154623,0.69763881,0.666868925,0.672357142,0.662813902,1.064319968,1.107328534,1.024649858
442.5021057,0.130086303,0.683164716,0.649100125,0.640560985,0.663293123,1.112808466,1.12224412,1.119196892
442.0033875,0.130338609,0.699589431,0.640625298,0.674008489,0.627308667,1.151165247,1.113543987,1.147322655
441.5046082,0.130247787,0.667025268,0.637840271,0.638751149,0.658585131,0.992435634,1.037840605,1.164525628
441.0057983,0.122573726,0.687842488,0.635055542,0.674064517,0.661387086,1.010534644,0.9916206,1.235364199
440.5069275,0.146960393,0.731010974,0.648565948,0.663477361,0.715855956,1.072452068,0.970206559,1.135059595
440.0080261,0.135212004,0.72189045,0.674567938,0.69117254,0.680652797,1.065266013,1.003328562,1.113883972
439.5090637,0.118412361,0.690684021,0.648863375,0.665629268,0.677985787,1.108688712,1.064742088,1.077935576
439.0100403,0.145095497,0.700158536,0.69770813,0.654577017,0.69174701,1.052481294,1.149202108,1.137870431
438.5109863,0.14136593,0.751808405,0.658989966,0.688857079,0.741721451,1.046041012,1.067976713,1.118052602
438.0118713,0.130899191,0.684025645,0.680100918,0.698710144,0.717589736,1.05563581,1.101286769,1.00584209
437.5127258,0.132069096,0.727787793,0.650413156,0.680854917,0.706602633,1.038853765,1.124432802,1.156769395
437.0135803,0.138542324,0.693292797,0.657180965,0.658201695,0.637230218,1.10934329,1.053624511,1.16759789
436.5143433,0.142761767,0.69467628,0.664759755,0.692042232,0.69014138,1.107417464,1.14262557,1.146777272
436.0150452,0.129453689,0.707655847,0.665509403,0.66674006,0.67227304,0.993688583,1.138118982,1.13864255
435.5157166,0.140317544,0.669322133,0.644000232,0.656833112,0.669854641,1.049185634,1.168179393,1.147039533
435.0163879,0.13539359,0.704965591,0.671114385,0.683007181,0.663694143,1.105273366,1.170109272,1.151196003
434.5169373,0.139080957,0.68017298,0.625342369,0.694666207,0.690185487,1.04798305,1.080912948,1.103590608
434.0175171,0.146512702,0.728313267,0.664047182,0.644169152,0.619534433,1.127888441,1.05885756,1.158626795
433.5180054,0.141950205,0.691711843,0.685577273,0.602332592,0.694444001,1.078877449,1.07480371,1.131546736
433.0184937,0.13847521,0.637202084,0.657650292,0.693990171,0.683505535,1.04059279,1.012417316,1.113379955
432.5189209,0.131683812,0.708337963,0.677307069,0.639008343,0.698839486,1.065959334,1.131539226,1.110840678
431.980835,0.143766478,0.694532037,0.644563854,0.653760672,0.688613653,0.987249017,1.025818706,1.166924834
431.4811707,0.134983271,0.675753057,0.622883618,0.62774837,0.716785014,1.133294582,0.969863117,1.170270205
430.9814453,0.140934259,0.663032889,0.634864867,0.671740294,0.629743516,1.012397289,1.017194152,1.11006403
430.4816589,0.132003173,0.693486214,0.646426618,0.653188229,0.696513891,1.185248971,1.023033857,1.041543961
429.981842,0.151084781,0.698111653,0.607400715,0.620352447,0.651674449,1.14415729,0.96117717,1.045687914
429.4819946,0.140221119,0.699510396,0.624737799,0.621895492,0.656224668,1.037061095,1.012336612,1.066105008
428.9821472,0.149967,0.67973578,0.608219266,0.646441579,0.663665891,0.988722086,1.016144872,1.019358635
428.4821777,0.143476427,0.66455102,0.62212348,0.618053436,0.663749933,1.000865579,1.091935396,0.984757483
427.9822083,0.143275008,0.652348936,0.609840632,0.637188613,0.653093278,1.126994252,0.979774892,1.110858917
427.4821472,0.148599818,0.679267347,0.633643508,0.61885953,0.630265594,1.012306809,1.064174652,1.069274783
426.9820557,0.152057156,0.676989496,0.632575274,0.640553772,0.679179072,1.134837866,1.00751853,1.065966487
426.4819641,0.145178989,0.694518626,0.616030395,0.645178735,0.637361109,1.117411733,0.926086426,1.074213266
425.981842,0.154079199,0.691726744,0.630751371,0.63550365,0.64335531,0.989211798,1.024802089,0.981894136
425.4816284,0.148354247,0.665631771,0.622172952,0.629312754,0.623808622,0.983654201,1.045256376,1.01221776
424.9814148,0.151478246,0.663146377,0.659035265,0.625933886,0.631738126,1.01088655,0.968250155,1.080304027
